SMILES,tanimoto_coefficient,pAct
CN(CCCN1CCC2(CC1)OCc1ccccc12)C(=O)C(c1ccccc1)c1ccc(F)c(F)c1,0.3548387096774194,9.0
CN(CCCN1CCC2(CC1)OCc1cc(F)ncc12)C(=O)C(c1ccc(F)c(F)c1)n1cccn1,0.2830188679245283,8.886056647693163
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCN(C)CC5)c(F)c4)C3)o2)cc1,0.32608695652173914,7.602059991327962
CN1CCN(Cc2ccc(OC3CN(C(=O)c4nnc(-c5ccccc5)o4)C3)cc2F)CC1,0.2875,7.031517051446065
CN[C@H]1CCN(c2ccc(N3Cc4cn(-c5ccc(Cl)cc5)nc4C3=O)cn2)C1,0.29213483146067415,6.617982957425132
COc1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccc(F)cc12,0.24705882352941178,7.045757490560675
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCOCC5)c(OC)c4)C3)o2)cc1,0.31521739130434784,7.795880017344075
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,0.33707865168539325,7.958607314841775
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC5)cc4)C3)o2)cc1,0.3902439024390244,8.221848749616356
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCOCC5)cc4)C3)o2)cc1,0.36363636363636365,7.958607314841775
COc1ccccc1C1CC(c2ccc(Cl)cc2)Nc2ncnn21,0.2413793103448276,4.611099891645763
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC(OC)C5)cc4)C3)o2)cc1,0.35714285714285715,7.721246399047171
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCC3(C(=O)O)CCCCC3)C[C@@H]21,0.26804123711340205,9.221848749616356
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCC3(C(=O)O)CCOCC3)C[C@@H]21,0.2692307692307692,8.045757490560675
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCN3CCOCC3=O)C[C@@H]21,0.23529411764705882,8.154901959985743
C[C@@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@@H]2CCN(CCN3CCOCC3)C[C@H]21,0.2631578947368421,6.1249387366083
CN(C)c1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22772277227722773,6.79588
O=c1cc(-c2ccc(C(F)(F)F)cc2F)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.3625,7.79588
O=c1cc(-c2ccc(Cl)cn2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.3815789473684211,6.565431
CSc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CCNC5)c(=O)c2)cc1,0.21794871794871795,8.619789
Cn1c2c(c3ccc(-n4ccc(-c5ccc(Cl)cc5Cl)cc4=O)cc31)CNCC2,0.25882352941176473,8.142668
COc1cc(Cl)ccc1-c1ccn(-c2ccc3c4c(n(C)c3c2)CCNC4)c(=O)c1,0.2826086956521739,8.154902
COc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CCNC5)c(=O)c2)c(C)c1,0.25,8.119186
Cn1c2c(c3ccc(-n4ccc(-c5ccc(Cl)cc5)cc4=O)cc31)CCNC2,0.2875,7.958607
CN1CCc2c(n(C)c3cc(-n4ccc(-c5ccc(Cl)cc5)cc4=O)ccc23)C1,0.2911392405063291,8.251812
Cn1c2c(c3ccc(-n4ccc(-c5ccc(C(F)(F)F)cc5)cc4=O)cc31)CCNC2,0.27906976744186046,7.958607
COc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CNCC5)c(=O)c2)cc1,0.26666666666666666,7.853872
CSc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CNCC5)c(=O)c2)cc1,0.21794871794871795,8.075721
CN1CCc2c(n(C)c3cc(-n4ccc(-c5ccc(Cl)cc5Cl)cc4=O)ccc23)C1,0.2619047619047619,7.853872
COc1cc(Cl)ccc1-c1ccn(-c2ccc3c4c(n(C)c3c2)CNCC4)c(=O)c1,0.2826086956521739,7.769551
COc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CNCC5)c(=O)c2)c(C)c1,0.25,7.853872
O=c1cc(-c2ccc(C(F)(F)F)cc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.38666666666666666,8.30103
Cn1c2c(c3ccc(-n4ccc(-c5ccc(Cl)cn5)cc4=O)cc31)CCNC2,0.31868131868131866,6.89279
CN1CCc2c(n(C)c3cc(-n4ccc(-c5ccc(F)cn5)cc4=O)ccc23)C1,0.2558139534883721,6.149967
O=c1cc(-c2ccc(Cl)cc2Cl)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.3815789473684211,8.468521
O=c1cc(-c2ccc(C(F)(F)F)cc2Cl)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.35802469135802467,8.236572
COc1cc(Cl)ccc1-c1ccn(-c2ccc3c(cnn3CCN3CCCC3)c2)c(=O)c1,0.375,7.721246
O=c1c2cc(-c3ccc(F)cc3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.35802469135802467,8.21467
Cc1cc(OC(F)(F)F)ccc1-c1ccn(-c2ccc3c(cnn3CCN3CCCC3)c2)c(=O)c1,0.3950617283950617,8.408935
O=c1c2cc(-c3ccc(Cl)cc3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.35802469135802467,8.283997
O=c1c2cc(-c3ccccc3Cl)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.38271604938271603,7.552842
O=c1cc(-c2ccc(Cl)cc2F)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.3717948717948718,7.207608
Cn1c2c(c3ccc(-n4ccc(-c5ccccc5)cc4=O)cc31)CNCC2,0.28169014084507044,7.823909
O=c1c2cc(-c3cccc(Cl)c3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.3614457831325301,7.420216
O=c1c2cc(-c3ccc(Cl)cc3Cl)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.34523809523809523,7.853872
CN1CCc2c(c3ccc(-n4ccc(-c5ccc(F)cc5)cc4=O)cc3n2C)C1,0.25609756097560976,8.107905
Cn1c2c(c3ccc(-n4ccc(-c5ccc(Cl)cc5)cc4=O)cc31)CNCC2,0.2875,8.568636
O=c1c2cc(-c3ccc(Cl)cc3F)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.3372093023255814,8.376751
COc1cc(Cl)ccc1-c1cc2c(=O)n(-c3ccc4c(cnn4CCN4CCCC4)c3)ccc2o1,0.3409090909090909,7.318759
Cn1c2c(c3ccc(-n4ccc(-c5ccc(C(F)(F)F)cc5)cc4=O)cc31)CNCC2,0.27906976744186046,8.376751
COc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CCNC5)c(=O)c2)cc1,0.26666666666666666,8.585027
O=c1c2cc(-c3ccccn3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.38271604938271603,7.229148
O=c1c2cc(-c3ncccn3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,0.379746835443038,5.774949
COc1ccc(CN2CCCC(CNC(=O)c3ccc(F)cc3)C2)c(C)c1C,0.3974358974358974,4.958607
COc1cccc(NC(=O)NCC(CCN2CCC(N3CCCCC3)CC2)c2ccc(Cl)c(Cl)c2)c1,0.3563218390804598,4.958607
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1cc(Cl)cc(Cl)c1,0.3218390804597701,6.869666
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(-n4ccnc4)cc3)cc2)C1,0.29333333333333333,5.0
COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CNC(=O)c2cccc(Cl)c2)cc1,0.3333333333333333,6.780334
COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.3218390804597701,7.641998
COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CCNC(=O)c2cccc(Cl)c2)cc1,0.3409090909090909,7.113509
COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CCc2nc3ccc(Cl)cc3[nH]2)cc1,0.23469387755102042,7.0
COc1ccc([C@H]2CN(CCCC3CCOCC3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.32323232323232326,7.431798
COc1ccc([C@H]2CN(CCC3CCOCC3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.3103448275862069,7.677781
COc1ccc([C@H]2CN(CCC3CCS(=O)(=O)CC3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.30927835051546393,7.920819
COc1ccc([C@H]2CN(CCC3(O)CCOCC3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.2857142857142857,7.244125
COc1ccc([C@H]2CN(CCCN(C)S(C)(=O)=O)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.3473684210526316,7.522879
COc1ccc([C@H]2CN(CCCN(C)S(=O)(=O)c3ccccc3)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.3333333333333333,7.853872
COc1ccc([C@H]2CN(CCCN3CCCC3=O)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,0.32989690721649484,7.337242
Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12,0.2077922077922078,5.455932
O=C(NCC(CCNC1CCCC1)c1ccc(-c2ccncc2)cc1)Nc1cc(Cl)cc(Cl)c1,0.3132530120481928,6.91364
CN(C)c1nc(NC2CCC(NCc3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.24719101123595505,7.455932
Cn1c(CN2CCC(CNC(=O)Nc3ccccc3F)(c3ccc(-c4cccnc4)cc3)CC2)nc2ccccc21,0.38461538461538464,7.008774
CN1CCC(N(C)C(=O)CCCN(C)C(=O)c2ccc(-c3ccccc3)cc2)C1,0.328125,6.847712
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(N4CCCCC4)nc3)cc2)C1,0.275,5.619789
CCN1CCN(c2ccc(C(=O)Nc3ccc(N4CCC(N(C)C)C4)cc3)cn2)CC1,0.27631578947368424,5.0
CN(C)C1CCN(c2ccc(NC(=O)NCCCc3ccccc3)cc2)C1,0.3287671232876712,7.366532
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCS(=O)(=O)N3CCCC3)C2)C1,0.3977272727272727,7.086186
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(-c4cccs4)cc3)cc2)C1,0.33783783783783783,7.468521
CN(C)C1CCN(c2ccc(NC(=O)CCCC(=O)c3ccc(Cl)cc3)cc2)C1,0.36,7.886057
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1ccc(F)c(F)c1,0.3548387096774194,6.619789
CN(C)C1CCN(c2ccc(NC(=O)c3ccc4c(c3)C(=O)c3ccccc3-4)cc2)C1,0.3291139240506329,5.0
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1cccc(C(F)(F)F)c1,0.31521739130434784,6.688246
CN(C)C1CCN(c2ccc(NC(=O)C3CCC(c4ccc(Cl)cc4)CC3)cc2)C1,0.2987012987012987,7.920819
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)nc3)cc2)C1,0.35135135135135137,6.958607
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc(Cl)c3)CC2)nc2ccccc12,0.34177215189873417,8.346787
CN(C)c1nc(N[C@H]2CC[C@@H](NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22826086956521738,7.080922
Cc1cccc(NC(=O)NCC(CCN2CCC(N3CCCCC3)CC2)c2ccc(Cl)c(Cl)c2)c1,0.3218390804597701,5.167491
CN(C)C1CCN(c2ccc(NC(=O)C3CCC(c4ccccc4)CC3)cc2)C1,0.32941176470588235,7.853872
Cc1cccc(C(=O)N[C@H]2CC[C@@H](Nc3nc(N(C)C)c4ccccc4n3)CC2)c1,0.3055555555555556,8.337242
O=C(NCC1(c2ccc(-c3cccnc3)cc2)CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccccc1F,0.3950617283950617,6.337242
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc(C#N)c3)CC2)nc2ccccc12,0.30666666666666664,8.0
CN(C)c1nc(NC2CCC(NC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.25301204819277107,6.79588
CN(C)c1nc(N[C@H]2CC[C@@H](CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22916666666666666,6.853872
CN(C)c1nc(NC2CCN(C(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.26804123711340205,5.920819
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc([N+](=O)[O-])c3)CC2)nc2ccccc12,0.2857142857142857,8.167491
CN(C)c1nc(NC2CCC(CNC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.25555555555555554,7.102373
CN(C)c1nc(NC2CCC(CNCc3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.23655913978494625,8.309804
COc1ccc(-c2ccc(C(=O)N(C)C3CCN(C(=O)N(C)C4CCN(C5CCC(C)(C)CC5)C4)C3)cc2)nn1,0.3695652173913043,5.981716
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc(C(F)(F)F)c3)CC2)nc2ccccc12,0.3333333333333333,7.823909
CN(C)c1nc(NCC2CCC(CN(C)S(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.23529411764705882,5.236572
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(F)c(F)c3)CC2)nc2ccccc12,0.3013698630136986,8.275245
CN(Cc1ccc(Br)cc1OC(F)(F)F)CC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,0.22340425531914893,5.251812
CC(CC(C)(C)C)Oc1cccc2ccc(N3CCCCC3)nc12,0.3508771929824561,5.69897
CC(CC(C)(C)C)Oc1cccc2ccc(NCC3CC3)nc12,0.3389830508474576,5.69897
CC(CC(C)(C)C)Oc1cccc2ccc(NCc3ccc(-c4ccccc4Cl)o3)nc12,0.28169014084507044,7.221849
CC(CC(C)(C)C)Oc1cccc2ccc(N(C)C)nc12,0.38461538461538464,5.69897
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCN3CCOCC3)C[C@@H]21,0.2631578947368421,8.522879
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCN3CCCCC3)C[C@@H]21,0.24444444444444444,7.39794
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCC3CCOCC3)C[C@@H]21,0.27184466019417475,9.045757
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCCC3CCOCC3)C[C@@H]21,0.2523364485981308,9.30103
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCCCC3CCOCC3)C[C@@H]21,0.25,8.356547
Nc1nc(NCC2CCC(CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.23469387755102042,5.721246
CN(C)c1nc(NCC2CCC(CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22772277227722773,6.747425
CCCCS(=O)(=O)NCC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,0.20430107526881722,5.537602
CN(C)c1nc(NC2CCC(NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22826086956521738,5.657577
CN(C)c1nc(NCC2CCC(NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.2553191489361702,6.091515
CCCCCCCCS(=O)(=O)NCC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,0.2,5.173925
CN(C)c1nc(NCC2CCN(S(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.25,5.221849
Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,0.3855421686746988,8.12801
CN(C)c1nc(NC2CCC(CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22916666666666666,5.823909
Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,0.3855421686746988,6.907654
Cc1cc2cc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)ccc2nc1N(C)CCN(C)C,0.38095238095238093,6.466744
CN(C)c1nc(NCC2CCC(CNS(C)(=O)=O)CC2)nc2ccccc12,0.2191780821917808,5.0
O=S(=O)(NC1CCC(Nc2ncc3ccccc3n2)CC1)c1ccc(Br)cc1OC(F)(F)F,0.22727272727272727,7.080922
O=S(=O)(NCC1CCC(Nc2ncc3ccccc3n2)CC1)c1ccc(Br)cc1OC(F)(F)F,0.22826086956521738,6.853872
O=c1cc(NC2CCN(Cc3ccc4ocnc4c3)CC2)c2cc(Cl)ccc2o1,0.3950617283950617,8.522879
Cc1cc(N(C)CCN(C)C)nc2ccc(N(C)C(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,0.3448275862068966,6.242082
CC(=O)OCCN(C)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1,0.367816091954023,8.087937
COc1ccc(CN2CCC(Nc3[nH]nc4ccc(Cl)cc34)CC2)c(F)c1,0.3246753246753247,6.619789
CN(C)CCN(C)c1ccc2cc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)ccc2n1,0.35714285714285715,7.148526
Cc1cc(N(C)CCO)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,0.3855421686746988,8.022156
Cc1ccc(CN2CCC(Nc3[nH]nc4ccc(Cl)cc34)CC2)cc1C,0.3375,7.0
Clc1ccc2[nH]nc(NC3CCN(Cc4ccc5nsnc5c4)CC3)c2c1,0.37037037037037035,7.30103
Clc1ccc2[nH]nc(NC3CCN(Cc4ccccc4)CC3)c2c1,0.375,6.070581
