SMILES,tanimoto_coefficient,pAct
CN(C)c1nc(NC2CCC(CNCc3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.23655913978494625,8.309804
CN(C)c1nc(NCC2CCC(CN(C)S(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.23529411764705882,5.236572
CN(Cc1ccc(Br)cc1OC(F)(F)F)CC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,0.22340425531914893,5.251812
CC(CC(C)(C)C)Oc1cccc2ccc(NCc3ccc(-c4ccccc4Cl)o3)nc12,0.28169014084507044,7.221849
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCN3CCOCC3)C[C@@H]21,0.2631578947368421,8.522879
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCN3CCCCC3)C[C@@H]21,0.24444444444444444,7.39794
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCC3CCOCC3)C[C@@H]21,0.27184466019417475,9.045757
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCCC3CCOCC3)C[C@@H]21,0.2523364485981308,9.30103
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCCCC3CCOCC3)C[C@@H]21,0.25,8.356547
Nc1nc(NCC2CCC(CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.23469387755102042,5.721246
CN(C)c1nc(NCC2CCC(CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22772277227722773,6.747425
CCCCS(=O)(=O)NCC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,0.20430107526881722,5.537602
CN(C)c1nc(NC2CCC(NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22826086956521738,5.657577
CN(C)c1nc(NCC2CCC(NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.2553191489361702,6.091515
CCCCCCCCS(=O)(=O)NCC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,0.2,5.173925
CN(C)c1nc(NCC2CCN(S(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.25,5.221849
CN(C)c1nc(NC2CCC(CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.22916666666666666,5.823909
CN(C)c1nc(NCC2CCC(CNS(C)(=O)=O)CC2)nc2ccccc12,0.2191780821917808,5.0
O=S(=O)(NC1CCC(Nc2ncc3ccccc3n2)CC1)c1ccc(Br)cc1OC(F)(F)F,0.22727272727272727,7.080922
O=S(=O)(NCC1CCC(Nc2ncc3ccccc3n2)CC1)c1ccc(Br)cc1OC(F)(F)F,0.22826086956521738,6.853872
Cc1nc(NCCO)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,0.28735632183908044,6.255707
Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)/C=C/c3ccccc3Cl)cc12,0.2840909090909091,5.595166
Cc1ccc(/C=C/C(=O)Nc2ccc3nc(N(C)CCN(C)C)cc(C)c3c2)cc1,0.29411764705882354,7.136294
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCCC3(C(=O)O)CCOCC3)C[C@@H]21,0.2641509433962264,7.39794
Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)/C=C/c3ccccc3)cc12,0.2976190476190476,5.156767
C/C(=C\c1ccccc1)C(=O)Nc1ccc2nc(N(C)CCN(C)C)cc(C)c2c1,0.29411764705882354,5.024109
Cc1cc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)ccc1Cl,0.2653061224489796,8.0
CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccccc5)ccc4c3=O)cn2)C1,0.2621359223300971,8.387216
CN(C)C1CCN(c2ccc(-c3coc4cc(Oc5ccc(Cl)cc5)ccc4c3=O)cn2)C1,0.29473684210526313,7.552842
CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(Cl)cc5Cl)ccc4c3=O)cn2)C1,0.28125,7.853872
CN(C)C1CCN(c2ccc(-c3coc4cc(C5=CCC6OCCOC6C5)ccc4c3=O)cn2)C1,0.24528301886792453,8.267606
CN(C)C1CCN(c2ccc(-c3coc4cc(Oc5ccccc5)ccc4c3=O)cn2)C1,0.2653061224489796,8.142668
CN(C)C1CCN(c2ccc(-c3coc4cc(Oc5ccc(F)cc5)ccc4c3=O)cn2)C1,0.26804123711340205,7.886057
COc1ccncc1-c1ccc2c(=O)c(-c3ccc(N4CCC(N(C)C)C4)nc3)coc2c1,0.2549019607843137,7.744727
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(OC(C)=O)cc3)ccc2n1,0.2808988764044944,7.022276
Cc1cc(Cl)ccc1-c1ccc2c(=O)c(-c3ccc(N4CCC(N(C)C)C4)nc3)coc2c1,0.2857142857142857,8.148742
Cc1ccc(Oc2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)cc1,0.2872340425531915,7.721246
CN(C)C1CCN(c2ccc(-c3coc4cc(Oc5ccc6c(c5)CCO6)ccc4c3=O)cn2)C1,0.2761904761904762,7.107905
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cccc(C(F)(F)F)c3)CC1=O)C2,0.2815533980582524,7.031517
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(N)cc3)ccc2n1,0.2558139534883721,6.721246
CCCc1cc(N)c2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2n1,0.24175824175824176,5.958607
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(Cl)cc3)ccc2n1,0.25,8.221849
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(-c4ccccc4)cc3)ccc2n1,0.27848101265822783,8.958607
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(Cl)c(Cl)c3)ccc2n1,0.24444444444444444,7.221849
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(O)cc3)ccc2n1,0.25287356321839083,5.958607
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(C)C)cc3)ccc2n1,0.24444444444444444,8.537602
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(C)(C)C)cc3)ccc2n1,0.25842696629213485,7.657577
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccccc3Cl)ccc2n1,0.25555555555555554,6.920819
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(I)cc3)ccc2n1,0.25,8.638272
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(CC)cc3)ccc2n1,0.26436781609195403,8.853872
CCCc1ccc(/C=C/C(=O)Nc2ccc3nc(CCC)cc(N)c3c2)cc1,0.26582278481012656,8.39794
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(Cl)cc3Cl)ccc2n1,0.24719101123595505,8.180456
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(Br)cc3)ccc2n1,0.2597402597402597,8.39794
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccccc3C(F)(F)F)CC1=O)C2,0.2978723404255319,6.427128
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccccc3)CC1=O)C2,0.2976190476190476,7.79588
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cccc(Cl)c3)CC1=O)C2,0.29347826086956524,7.721246
O=C1N/C(=C\c2ccc(CNCc3ccccc3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,0.2465753424657534,5.30103
CC(=O)N1CCN(Cc2ccc(/C=C3\NC(=O)N(c4ccc(Oc5ccccc5)cc4)C3=O)cc2)CC1,0.29545454545454547,5.686133
COc1cccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc12,0.23333333333333334,7.267606
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5c(C#N)cccc45)C3)nc2c1,0.23076923076923078,7.69897
COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)c(C)cc2c1,0.2625,5.856985
COc1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccccc12,0.24719101123595505,8.045757
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cn(C(=O)N(C)C)c5ccc(Cl)cc45)C3)nc2c1,0.25806451612903225,7.236572
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4ccc5nsnc5c4)C3)nc2c1,0.25609756097560976,7.79588
COc1ccc2nc(NCCNCc3ccsc3)cc(C)c2c1,0.25,5.444906
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cnccn4)C3)nc2c1,0.24509803921568626,7.05061
COc1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccc(OC(C)C)cc12,0.24210526315789474,6.636388
COc1ccc2nc(NCCCCNCc3ccsc3)cc(C)c2c1,0.24705882352941178,4.481486
COc1ccc2nc(N[C@@H]3CCC[C@@H](NCc4ccsc4)C3)cc(C)c2c1,0.2727272727272727,6.386158
COc1ccc(Br)c(CN[C@H]2CCC[C@H](Nc3cc(C)c4ccc(OC)cc4n3)C2)c1,0.2375,7.552842
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)nc2c1,0.2727272727272727,10.0
COc1ccc2nc(N[C@@H]3C[C@@H]4C[C@H]3[C@H](NCc3ccsc3)C4)cc(C)c2c1,0.25274725274725274,5.300162
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cncc5ccccc45)C3)nc2c1,0.24,7.657577
COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,0.2857142857142857,7.244125
Clc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,0.2717391304347826,6.243364
CN(C)c1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,0.23863636363636365,6.072117
COc1ccc2nc(NCCCNC(=O)c3ccsc3)cc(C)c2c1,0.2839506172839506,6.974694
COc1ccc2nc(N[C@H]3CC[C@H](N(C)Cc4ccsc4)C3)cc(C)c2c1,0.2808988764044944,6.924453
COc1ccc2nc(N(C)[C@H]3CC[C@H](NCc4ccsc4)C3)cc(C)c2c1,0.25274725274725274,5.638272
CC(=O)N(C)c1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,0.23711340206185566,5.598599
c1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,0.2261904761904762,7.167491
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccccc45)C3)nc2c1,0.26,8.045757
Cc1ccccc1Nc1nc(N)nc(CN(C)Cc2cccc(Cl)c2)n1,0.1951219512195122,5.107905
CCN(CC)CCCn1c(-c2ccc(Br)cc2)cn2c3ccccc3nc12,0.22666666666666666,4.924453
CC(C)N(CCCNC(=O)c1cc2sccc2n1C)Cc1ccccc1,0.28205128205128205,4.679854
CCCCCCN(CS(=O)(=O)c1ccc(C)cc1)CS(=O)(=O)c1ccc(C)cc1,0.2037037037037037,5.769551
O[C@@H]1CCCN(Cc2ccc(OCCCc3ccc(Oc4ccccc4)nn3)cc2)C1,0.2857142857142857,7.036212
CN(C)c1nc(NCC2CCC(CNCc3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.23469387755102042,6.017729
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(F)c(F)c3F)CC2)nc2ccccc12,0.25609756097560976,7.420216
CN(C)c1nc(NC2CCN(S(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.24242424242424243,6.60206
CN(C)c1nc(NC2CCN(Cc3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.2682926829268293,6.49485
CCN1CCCC1CNC(=O)c1ccc(-c2noc(-c3ccc(Oc4ccccc4)cc3)n2)cc1,0.2976190476190476,5.721246
CN(C)c1nc(NCC2CCC(CNC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,0.26136363636363635,5.823909
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3ccccc3F)CC2)nc2ccccc12,0.2716049382716049,6.769551
NC(=O)c1ccc(-c2nnc(Nc3cccc(Br)c3)c3ccccc23)cc1,0.2159090909090909,4.0
O=S(=O)(NC1CCC(CNc2ncc3ccccc3n2)CC1)c1ccc(Br)cc1OC(F)(F)F,0.25555555555555554,5.568636
CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(Br)cc5)ccc4c3=O)cn2)C1,0.24489795918367346,8.522879
CN(C)C1CCN(c2ccc(-c3coc4cc(-c5cnccc5C(F)(F)F)ccc4c3=O)cn2)C1,0.25742574257425743,7.537602
CN(C(=O)c1ccc(-c2ccccc2)s1)[C@H]1CCN(C(=O)N2CC[C@@H](NC3CCC(C)(C)CC3)C2)C1,0.28431372549019607,7.60102
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(Cl)cc3)CC1=O)C2,0.29213483146067415,8.39794
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(F)cc3)ccc2n1,0.26436781609195403,6.886057
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C)cc3)ccc2n1,0.26744186046511625,8.045757
CCCCc1ccc(/C=C/C(=O)Nc2ccc3nc(CCC)cc(N)c3c2)cc1,0.25609756097560976,7.346787
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc([N+](=O)[O-])cc3)ccc2n1,0.2391304347826087,7.69897
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(SC)cc3)ccc2n1,0.25274725274725274,8.045757
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccccc3)ccc2n1,0.25882352941176473,6.0
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccccc3F)CC1=O)C2,0.2967032967032967,7.920819
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(Br)cc3)CC1=O)C2,0.27710843373493976,8.39794
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(C(F)(F)F)cc3)CC1=O)C2,0.29292929292929293,7.398484
O=C1N/C(=C\c2ccc(CN3CCOCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,0.29411764705882354,5.30103
O=C1N/C(=C\c2ccc(CNC3CCCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,0.2441860465116279,5.30103
Cc1ccccc1SCN(CCc1ccccc1)CSc1ccccc1C,0.21666666666666667,5.124939
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4ccc(S(C)(=O)=O)cc4Cl)C3)nc2c1,0.22727272727272727,7.30103
CN(C)c1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccccc12,0.23333333333333334,7.537602
Cc1ccc(S(=O)(=O)CN(Cc2ccccc2)CS(=O)(=O)c2ccc(C)cc2)cc1,0.23728813559322035,5.124939
N#Cc1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccccc12,0.21978021978021978,5.003488
Clc1cccc2ccc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)nc12,0.21794871794871795,5.29243
COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccc(OC(F)F)cc45)C3)nc2c1,0.24242424242424243,8.30103
Cc1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccccc12,0.25882352941176473,8.154902
FC(F)(F)c1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccccc12,0.21978021978021978,5.318759
COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cn(C)c5ccc(Br)cc45)C3)nc2c1,0.26373626373626374,7.21467
COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)cc(C)c2c1,0.2727272727272727,8.522879
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1ccccc1C(F)(F)F,0.2978723404255319,4.647817
CC(C)S(=O)(=O)NCC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,0.21052631578947367,5.0
COc1ccc(/C=C2/SC(=S)N(CCCC(=O)OCCN(C)C)C2=O)cc1,0.2631578947368421,5.091515
CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(F)cc5)ccc4c3=O)cn2)C1,0.29347826086956524,8.69897
Cc1ccc(CN2CCC(Cc3ccc(C(=O)N[C@H](C)c4ccc(Br)cc4)cc3)CC2)c(C)c1,0.2891566265060241,6.978811
O=C(C(c1ccc(F)c(F)c1)n1cccn1)N(CCF)CCCN1CCC2(CC1)OCc1cc(F)ncc12,0.2636363636363636,10.045757
Cc1ccc(N(C(=O)NCCCN2CCC3(CCc4ccccc43)CC2)c2ccc(F)cc2)cc1,0.29213483146067415,7.267606
Cc1ccc(N(C(=O)NCCCN2CCC3(CCc4ccccc43)CC2)c2ccc(C)cc2)cc1,0.29213483146067415,7.376751
Cc1ccc(N(C(=O)NCCCN2CCC3(CCc4ccccc43)CC2)c2cccc(F)c2)cc1,0.2903225806451613,7.376751
Cc1cccc(OCC(=O)NCC2CN(Cc3ccn(-c4ccc(C(C)(C)C)cn4)c3)C2)c1,0.29896907216494845,6.772113
CN(CCCC1CCC2(CC1)OCc1ccccc12)C(=O)C(c1ccc(F)c(F)c1)n1cccn1,0.2641509433962264,8.769551
CC(C)N(C)c1nc2ccc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cn4)cc3)cc2[nH]1,0.29545454545454547,8.508638
CCN(CCCN1CCC2(CC1)OCc1cc(F)ncc12)C(=O)C(c1ccc(F)c(F)c1)n1cccn1,0.27522935779816515,9.823909
C[C@@H](NC(=O)c1ccc(C=C2CCN(Cc3ccco3)CC2)cc1)c1ccc(Br)cc1,0.23076923076923078,4.806708
Cc1ccc(CN2CCC(=Cc3ccc(C(=O)N[C@H](C)c4ccc(Br)cc4)cc3)CC2)c(C)c1,0.22784810126582278,6.978811
C[C@@H](NC(=O)c1ccc(C=C2CCN(CC3CCCCC3)CC2)cc1)c1ccc(Br)cc1,0.23376623376623376,4.436661
CC(C)(O)c1cn2cc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)ccc2n1,0.29850746268656714,7.769551
O/N=C(\c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,0.25555555555555554,8.920819
O=C(c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,0.29069767441860467,8.853872
